G141	G323	1
G194	G323	1
G182	G324	1
G91	G325	1
G120	G325	1
G141	G325	1
G194	G325	1
G143	G326	1
G7	G327	1
G128	G327	1
G44	G328	1
G16	G329	1
G141	G329	1
G170	G329	1
G194	G329	1
G26	G330	1
G161	G330	1
G84	G331	1
G121	G331	1
G176	G331	1
G110	G332	1
G120	G332	1
G137	G332	1
G171	G333	1
G22	G334	1
G120	G334	1
G121	G334	1
G141	G334	1
G194	G334	1
G51	G335	1
G120	G335	1
G142	G335	1
G75	G336	1
G121	G336	1
G171	G336	1
G84	G337	1
G110	G337	1
G120	G337	1
G121	G337	1
G156	G337	1
G151	G338	1
G136	G339	1
G171	G340	1
G92	G341	1
G38	G342	1
G84	G342	1
G43	G343	1
G84	G343	1
G120	G343	1
G136	G343	1
G141	G343	1
G160	G343	1
G171	G343	1
G176	G343	1
G194	G343	1
G182	G344	1
G120	G345	1
G8	G346	1
G171	G347	1
G84	G348	1
G121	G348	1
G141	G348	1
G171	G348	1
G176	G348	1
G194	G348	1
G115	G349	1
G119	G349	1
G14	G350	1
G84	G350	1
G101	G350	1
G120	G350	1
G184	G350	1
G155	G351	1
G63	G352	1
G155	G352	1
G127	G353	1
G84	G354	1
G48	G355	1
G92	G356	1
G145	G356	1
G171	G357	1
G72	G358	1
G84	G358	1
G92	G358	1
G58	G359	1
G120	G359	1
G171	G359	1
G62	G360	1
G120	G360	1
G92	G361	1
G120	G362	1
G187	G362	1
G84	G363	1
G121	G363	1
G141	G363	1
G171	G363	1
G176	G363	1
G194	G363	1
G52	G364	1
G28	G365	1
G48	G365	1
G58	G366	1
G120	G366	1
G121	G367	1
G176	G367	1
G44	G368	1
G84	G369	1
G160	G369	1
G176	G369	1
G59	G370	1
G78	G370	1
G13	G371	1
G100	G371	1
G121	G371	1
G133	G371	1
G84	G372	1
G160	G372	1
G176	G372	1
G101	G373	1
G115	G373	1
G119	G373	1
G115	G374	1
G119	G374	1
G95	G375	1
G120	G375	1
G171	G375	1
G22	G376	1
G141	G376	1
G194	G376	1
G84	G377	1
G101	G377	1
G110	G377	1
G141	G377	1
G194	G377	1
G115	G378	1
G119	G378	1
G110	G379	1
G136	G380	1
G187	G380	1
G111	G381	1
G11	G382	1
G171	G382	1
G187	G382	1
G116	G383	1
G158	G383	1
G44	G384	1
G78	G385	1
G120	G386	1
G13	G387	1
G84	G388	1
G121	G388	1
G141	G388	1
G171	G388	1
G176	G388	1
G194	G388	1
G171	G389	1
G11	G390	1
G101	G390	1
G110	G390	1
G141	G390	1
G194	G390	1
G11	G391	1
G121	G391	1
G187	G391	1
G39	G392	1
G52	G392	1
G120	G392	1
G121	G392	1
G171	G392	1
G44	G393	1
G105	G393	1
G84	G394	1
G110	G394	1
G115	G394	1
G119	G394	1
G141	G394	1
G160	G394	1
G171	G394	1
G176	G394	1
G194	G394	1
G30	G395	1
G120	G396	1
G126	G397	1
G182	G397	1
G48	G398	1
G68	G398	1
G136	G399	1
G171	G399	1
G187	G399	1
G8	G400	1
G23	G400	1
G134	G401	1
G95	G402	1
G63	G403	1
G73	G403	1
G120	G403	1
G136	G404	1
G179	G404	1
G187	G404	1
G194	G404	1
G13	G405	1
G139	G405	1
G92	G406	1
G105	G406	1
G120	G406	1
G171	G406	1
G192	G406	1
G115	G407	1
G119	G407	1
G163	G408	1
G171	G409	1
G13	G410	1
G100	G410	1
G121	G410	1
G133	G410	1
G84	G411	1
G110	G411	1
G120	G412	1
G195	G412	1
G78	G413	1
G78	G415	1
G120	G415	1
G121	G415	1
G129	G415	1
G88	G416	1
G123	G416	1
G136	G416	1
G141	G416	1
G194	G416	1
G136	G417	1
G84	G418	1
G113	G418	1
G176	G418	1
G87	G420	1
G97	G420	1
G120	G420	1
G110	G421	1
G37	G422	1
G52	G422	1
G165	G422	1
G92	G423	1
G121	G423	1
G176	G423	1
G32	G424	1
G84	G424	1
G120	G424	1
G136	G425	1
G171	G425	1
G187	G425	1
G134	G426	1
G84	G427	1
G128	G427	1
G171	G428	1
G51	G429	1
G120	G429	1
G144	G429	1
G141	G430	1
G194	G430	1
G84	G431	1
G92	G431	1
G136	G431	1
G167	G431	1
G13	G432	1
G43	G432	1
G94	G432	1
G52	G433	1
G133	G433	1
G165	G433	1
G80	G434	1
G88	G434	1
G120	G434	1
G146	G435	1
G155	G435	1
G185	G435	1
G92	G436	1
G130	G437	1
G11	G438	1
G84	G438	1
G111	G438	1
G58	G439	1
G112	G439	1
G127	G439	1
G98	G440	1
G76	G441	1
G84	G441	1
G121	G441	1
G48	G442	1
G36	G443	1
G118	G443	1
G120	G443	1
G121	G443	1
G128	G443	1
G130	G443	1
G142	G443	1
G59	G444	1
G182	G444	1
G16	G445	1
G109	G445	1
G116	G445	1
G120	G445	1
G122	G445	1
G170	G445	1
G182	G445	1
G167	G446	1
G78	G447	1
G84	G447	1
G120	G447	1
G121	G447	1
G141	G447	1
G194	G447	1
G136	G448	1
G115	G449	1
G119	G449	1
G183	G450	1
G171	G451	1
G59	G452	1
G78	G452	1
G84	G454	1
G121	G454	1
G31	G455	1
G110	G455	1
G120	G455	1
G129	G455	1
G171	G455	1
G17	G456	1
G171	G456	1
G45	G457	1
G120	G457	1
G73	G458	1
G120	G458	1
G13	G459	1
G95	G459	1
G71	G460	1
G12	G461	1
G48	G462	1
G52	G463	1
G84	G464	1
G150	G464	1
G176	G464	1
G11	G465	1
G84	G465	1
G115	G465	1
G119	G465	1
G160	G465	1
G176	G465	1
G185	G465	1
G127	G466	1
G58	G467	1
G84	G467	1
G195	G467	1
G120	G468	1
G136	G469	1
G171	G469	1
G187	G469	1
G95	G470	1
G68	G471	1
G71	G471	1
G97	G472	1
G120	G472	1
G152	G472	1
G84	G473	1
G160	G473	1
G176	G473	1
G84	G474	1
G121	G474	1
G100	G475	1
G141	G475	1
G194	G475	1
G12	G476	1
G21	G476	1
G78	G476	1
G146	G476	1
G120	G478	1
G52	G479	1
G19	G480	1
G121	G480	1
G141	G480	1
G194	G480	1
G136	G481	1
G141	G481	1
G187	G481	1
G194	G481	1
G120	G482	1
G138	G482	1
G141	G482	1
G161	G482	1
G194	G482	1
G132	G483	1
G171	G483	1
G187	G483	1
G24	G484	1
G109	G484	1
G8	G485	1
G141	G485	1
G194	G485	1
G44	G486	1
G117	G487	1
G120	G487	1
G171	G488	1
G14	G489	1
G115	G489	1
G119	G489	1
G11	G490	1
G84	G490	1
G115	G490	1
G119	G490	1
G144	G490	1
G160	G490	1
G176	G490	1
G13	G491	1
G158	G491	1
G120	G492	1
G141	G492	1
G194	G492	1
G84	G493	1
G62	G494	1
G120	G494	1
G96	G495	1
G115	G495	1
G119	G495	1
G120	G495	1
G135	G495	1
G171	G495	1
G6	G496	1
G120	G496	1
G121	G496	1
G12	G497	1
G10	G498	1
G1	G499	1
G43	G499	1
G182	G500	1
G187	G500	1
G26	G501	1
G120	G501	1
G35	G502	1
G92	G502	1
G84	G503	1
G150	G503	1
G176	G503	1
G120	G504	1
G141	G504	1
G171	G504	1
G194	G504	1
G84	G505	1
G141	G505	1
G160	G505	1
G176	G505	1
G178	G505	1
G194	G505	1
G84	G506	1
G110	G506	1
G120	G506	1
G121	G506	1
G156	G506	1
G80	G507	1
G88	G507	1
G99	G507	1
G120	G507	1
G92	G508	1
G88	G509	1
G120	G509	1
G123	G509	1
G150	G509	1
G3	G510	1
G84	G510	1
G120	G510	1
G141	G510	1
G168	G510	1
G194	G510	1
G68	G511	1
G78	G511	1
G84	G511	1
G105	G511	1
G110	G511	1
G107	G512	1
G171	G512	1
G187	G512	1
G78	G513	1
G22	G514	1
G134	G514	1
G165	G514	1
G121	G515	1
G176	G515	1
G120	G516	1
G123	G516	1
G171	G516	1
G11	G517	1
G100	G517	1
G48	G518	1
G44	G519	1
G78	G520	1
G171	G520	1
G66	G521	1
G68	G521	1
G121	G521	1
G115	G522	1
G119	G522	1
G183	G522	1
G43	G523	1
G84	G523	1
G121	G523	1
G136	G523	1
G84	G524	1
G121	G524	1
G16	G526	1
G128	G526	1
G38	G527	1
G110	G527	1
G92	G528	1
G120	G529	1
G11	G530	1
G74	G530	1
G84	G530	1
G141	G530	1
G171	G530	1
G176	G530	1
G194	G530	1
G98	G531	1
G120	G532	1
G73	G533	1
G120	G533	1
G84	G534	1
G48	G537	1
G115	G538	1
G119	G538	1
G78	G539	1
G87	G539	1
G120	G539	1
G156	G539	1
G78	G540	1
G84	G540	1
G120	G540	1
G121	G540	1
G141	G540	1
G194	G540	1
G84	G541	1
G84	G542	1
G120	G542	1
G171	G542	1
G37	G543	1
G26	G544	1
G106	G544	1
G120	G544	1
G84	G545	1
G141	G546	1
G171	G546	1
G194	G546	1
G120	G547	1
G111	G548	1
G3	G549	1
G109	G549	1
G182	G549	1
G66	G550	1
G121	G550	1
G144	G550	1
G160	G550	1
G171	G550	1
G176	G550	1
G144	G551	1
G95	G552	1
G120	G552	1
G83	G553	1
G91	G554	1
G92	G554	1
G120	G554	1
G171	G554	1
G192	G554	1
G32	G555	1
G84	G555	1
G120	G555	1
G8	G556	1
G23	G556	1
G84	G556	1
G141	G556	1
G194	G556	1
G115	G557	1
G119	G557	1
G78	G558	1
G107	G559	1
G53	G560	1
G136	G560	1
G84	G561	1
G171	G562	1
G8	G563	1
G141	G563	1
G194	G563	1
G35	G564	1
G90	G564	1
G78	G565	1
G84	G565	1
G136	G565	1
G110	G566	1
G110	G567	1
G43	G568	1
G84	G569	1
G121	G569	1
G144	G570	1
G120	G571	1
G182	G572	1
G19	G573	1
G121	G573	1
G141	G573	1
G194	G573	1
G182	G574	1
G44	G575	1
G171	G576	1
G52	G577	1
G120	G577	1
G152	G577	1
G171	G577	1
G117	G578	1
G120	G578	1
G120	G579	1
G171	G580	1
G121	G581	1
G171	G581	1
G8	G582	1
G13	G584	1
G48	G585	1
G118	G585	1
G78	G586	1
G115	G587	1
G119	G587	1
G78	G588	1
G120	G588	1
G156	G588	1
G100	G589	1
G84	G590	1
G8	G591	1
G83	G591	1
G84	G592	1
G121	G592	1
G141	G592	1
G171	G592	1
G173	G592	1
G176	G592	1
G194	G592	1
G48	G593	1
G121	G593	1
G78	G594	1
G120	G594	1
G156	G594	1
G44	G597	1
G120	G597	1
G115	G598	1
G119	G598	1
G84	G599	1
G110	G599	1
G160	G599	1
G176	G599	1
G48	G600	1
G120	G601	1
G84	G602	1
G39	G603	1
G43	G603	1
G88	G603	1
G120	G603	1
G100	G604	1
G48	G605	1
G59	G605	1
G100	G606	1
G51	G607	1
G120	G607	1
G142	G607	1
G42	G608	1
G109	G608	1
G136	G608	1
G171	G608	1
G187	G608	1
G182	G609	1
G120	G610	1
G137	G610	1
G182	G610	1
G136	G611	1
G171	G611	1
G187	G611	1
G120	G612	1
G21	G613	1
G141	G613	1
G194	G613	1
G84	G614	1
G145	G614	1
G19	G615	1
G35	G615	1
G64	G615	1
G120	G615	1
G136	G615	1
G187	G615	1
G84	G616	1
G176	G616	1
G44	G617	1
G91	G618	1
G120	G618	1
G141	G618	1
G194	G618	1
G78	G619	1
G51	G620	1
G120	G620	1
G138	G620	1
G141	G620	1
G194	G620	1
G74	G621	1
G125	G621	1
G136	G621	1
G171	G621	1
G187	G621	1
G182	G622	1
G26	G623	1
G45	G624	1
G128	G624	1
G129	G625	1
G162	G625	1
G161	G626	1
G192	G626	1
G120	G627	1
G84	G628	1
G12	G629	1
G78	G629	1
G110	G629	1
G141	G629	1
G144	G629	1
G194	G629	1
G107	G630	1
G136	G630	1
G171	G630	1
G187	G630	1
G64	G631	1
G120	G631	1
G136	G631	1
G187	G631	1
G110	G632	1
G12	G633	1
G83	G633	1
G182	G634	1
G171	G635	1
G37	G636	1
G52	G636	1
G165	G636	1
G171	G637	1
G44	G638	1
G88	G639	1
G78	G640	1
G120	G640	1
G115	G641	1
G119	G641	1
G51	G642	1
G120	G642	1
G142	G642	1
G11	G643	1
G120	G643	1
G43	G644	1
G84	G644	1
G130	G644	1
G171	G644	1
G176	G644	1
G187	G644	1
G13	G645	1
G100	G645	1
G121	G645	1
G133	G645	1
G13	G646	1
G75	G646	1
G141	G646	1
G194	G646	1
G26	G647	1
G36	G648	1
G118	G648	1
G120	G648	1
G121	G648	1
G115	G649	1
G119	G649	1
G44	G650	1
G78	G651	1
G84	G651	1
G136	G651	1
G80	G652	1
G127	G652	1
G120	G653	1
G110	G654	1
G13	G655	1
G120	G656	1
G136	G656	1
G84	G657	1
G116	G657	1
G141	G657	1
G171	G657	1
G176	G657	1
G194	G657	1
G121	G658	1
G126	G658	1
G129	G658	1
G136	G658	1
G153	G658	1
G48	G659	1
G120	G659	1
G84	G660	1
G101	G660	1
G120	G660	1
G184	G660	1
G171	G661	1
G84	G662	1
G121	G662	1
G2	G663	1
G120	G663	1
G121	G663	1
G84	G664	1
G121	G664	1
G141	G664	1
G176	G664	1
G194	G664	1
G115	G665	1
G119	G665	1
G162	G666	1
G39	G667	1
G43	G667	1
G120	G667	1
G115	G669	1
G119	G669	1
G120	G670	1
G187	G670	1
G128	G671	1
G126	G672	1
G182	G672	1
G100	G673	1
G13	G674	1
G49	G675	1
G96	G675	1
G120	G675	1
G135	G675	1
G136	G675	1
G169	G675	1
G78	G676	1
G84	G676	1
G120	G676	1
G121	G676	1
G140	G676	1
G120	G677	1
G136	G677	1
G146	G677	1
G120	G678	1
G164	G678	1
G69	G679	1
G141	G679	1
G185	G679	1
G194	G679	1
G12	G681	1
G110	G682	1
G125	G683	1
G11	G684	1
G41	G684	1
G120	G684	1
G137	G684	1
G171	G684	1
G84	G685	1
G160	G685	1
G176	G685	1
G120	G686	1
G187	G686	1
G16	G687	1
G136	G687	1
G4	G688	1
G43	G688	1
G84	G688	1
G120	G688	1
G121	G688	1
G78	G689	1
G30	G690	1
G52	G691	1
G133	G691	1
G78	G692	1
G84	G692	1
G159	G693	1
G171	G693	1
G43	G694	1
G120	G694	1
G121	G694	1
G144	G694	1
G171	G694	1
G84	G695	1
G160	G695	1
G176	G695	1
G158	G696	1
G78	G697	1
G84	G697	1
G120	G697	1
G121	G697	1
G141	G697	1
G194	G697	1
G48	G698	1
G11	G699	1
G84	G699	1
G111	G699	1
G48	G700	1
G2	G702	1
G120	G702	1
G176	G702	1
G126	G703	1
G136	G703	1
G53	G704	1
G83	G705	1
G11	G706	1
G41	G706	1
G120	G706	1
G137	G706	1
G171	G706	1
G161	G707	1
G183	G707	1
G187	G707	1
G115	G709	1
G119	G709	1
G98	G710	1
G43	G711	1
G48	G711	1
G120	G712	1
G140	G712	1
G141	G712	1
G194	G712	1
G59	G713	1
G84	G713	1
G58	G714	1
G120	G714	1
G120	G715	1
G164	G715	1
G48	G716	1
G12	G717	1
G48	G719	1
G141	G720	1
G194	G720	1
G136	G721	1
G13	G722	1
G120	G722	1
G152	G722	1
G171	G722	1
G84	G723	1
G121	G723	1
G141	G723	1
G171	G723	1
G176	G723	1
G194	G723	1
G120	G724	1
G123	G724	1
G144	G724	1
G171	G724	1
G84	G725	1
G136	G726	1
G12	G727	1
G78	G727	1
G110	G727	1
G141	G727	1
G144	G727	1
G194	G727	1
G120	G728	1
G84	G729	1
G121	G729	1
G141	G729	1
G142	G729	1
G171	G729	1
G176	G729	1
G194	G729	1
G32	G730	1
G45	G730	1
G120	G730	1
G57	G731	1
G120	G731	1
G121	G731	1
G84	G732	1
G141	G732	1
G194	G732	1
G19	G733	1
G121	G733	1
G141	G733	1
G194	G733	1
G163	G734	1
G187	G734	1
G171	G735	1
G84	G736	1
G139	G736	1
G176	G736	1
G187	G737	1
G92	G738	1
G120	G739	1
G136	G739	1
G45	G740	1
G120	G740	1
G26	G741	1
G182	G742	1
G136	G743	1
G171	G743	1
G187	G743	1
G88	G744	1
G144	G744	1
G66	G745	1
G121	G745	1
G144	G745	1
G160	G745	1
G171	G745	1
G176	G745	1
G191	G745	1
G12	G746	1
G136	G746	1
G141	G746	1
G171	G746	1
G194	G746	1
G11	G747	1
G36	G747	1
G101	G747	1
G110	G747	1
G141	G747	1
G194	G747	1
G14	G748	1
G44	G748	1
G143	G748	1
G13	G749	1
G13	G750	1
G95	G750	1
G136	G750	1
G158	G751	1
G129	G752	1
G110	G753	1
G13	G754	1
G110	G754	1
G115	G754	1
G119	G754	1
G120	G755	1
G137	G755	1
G141	G755	1
G182	G755	1
G192	G755	1
G194	G755	1
G71	G756	1
G120	G757	1
G16	G758	1
G122	G758	1
G141	G758	1
G170	G758	1
G171	G758	1
G194	G758	1
G171	G759	1
G187	G759	1
G121	G760	1
G176	G760	1
G151	G761	1
G24	G762	1
G187	G762	1
G98	G763	1
G182	G763	1
G171	G764	1
G120	G765	1
G188	G765	1
G84	G766	1
G110	G766	1
G121	G766	1
G141	G766	1
G156	G766	1
G171	G766	1
G189	G766	1
G194	G766	1
G52	G767	1
G165	G767	1
G78	G768	1
G84	G768	1
G136	G768	1
G115	G769	1
G119	G769	1
G120	G770	1
G141	G770	1
G194	G770	1
G84	G771	1
G101	G771	1
G120	G771	1
G184	G771	1
G141	G772	1
G154	G772	1
G194	G772	1
G8	G773	1
G136	G773	1
G83	G774	1
G100	G774	1
G84	G775	1
G121	G775	1
G141	G775	1
G171	G775	1
G176	G775	1
G194	G775	1
G149	G776	1
G8	G777	1
G23	G777	1
G83	G777	1
G195	G777	1
G84	G778	1
G120	G778	1
G121	G778	1
G141	G778	1
G171	G778	1
G176	G778	1
G180	G778	1
G194	G778	1
G8	G779	1
G23	G779	1
G84	G779	1
G141	G779	1
G194	G779	1
G92	G780	1
G100	G780	1
G110	G781	1
G84	G782	1
G160	G782	1
G176	G782	1
G50	G784	1
G84	G784	1
G99	G784	1
G120	G784	1
G121	G784	1
G126	G784	1
G129	G784	1
G136	G784	1
G171	G784	1
G106	G785	1
G121	G785	1
G122	G785	1
G183	G786	1
G182	G787	1
G38	G788	1
G182	G788	1
G120	G789	1
G164	G789	1
G36	G790	1
G118	G790	1
G120	G790	1
G121	G790	1
G136	G791	1
G171	G791	1
G187	G791	1
G100	G792	1
G118	G792	1
G84	G793	1
G141	G793	1
G160	G793	1
G176	G793	1
G178	G793	1
G194	G793	1
G39	G794	1
G43	G794	1
G88	G794	1
G120	G794	1
G35	G795	1
G120	G795	1
G137	G795	1
G37	G796	1
G49	G796	1
G52	G796	1
G122	G796	1
G136	G796	1
G141	G796	1
G165	G796	1
G169	G796	1
G177	G796	1
G187	G796	1
G194	G796	1
G171	G797	1
G109	G798	1
G182	G798	1
G59	G799	1
G120	G799	1
G141	G799	1
G171	G799	1
G194	G799	1
G91	G800	1
G171	G800	1
G188	G800	1
G66	G801	1
G121	G801	1
G171	G802	1
G28	G803	1
G64	G803	1
G120	G803	1
G136	G803	1
G187	G803	1
G82	G804	1
G13	G805	1
G12	G806	1
