G86,G66,0.23
G86,G81,0.2
G87,G70,0.2
G87,G88,0.72
G88,G67,0.34
G88,G7,0.12
G88,G87,0.72
G88,G89,0.11
G88,G97,0.99
G89,G10,0.08
G89,G35,0.27
G89,G5,0.1
G89,G88,0.11
G89,G98,0.1
G9,G14,0.11
G9,G2,0.33
G9,G64,0.1
G9,G72,0.1
G9,G83,0.09
G90,G30,0.19
G90,G43,0.84
G90,G45,1
G90,G60,0.08
G90,G69,0.14
G90,G91,0.53
G91,G24,0.2
G91,G43,0.13
G91,G90,0.53
G92,G15,0.5
G92,G75,0.3
G92,G96,0.5
G93,G14,0.33
G93,G44,0.24
G93,G99,0.23
G94,G30,0.27
G94,G49,0.53
G94,G54,0.27
G94,G63,0.15
G94,G78,0.09
G94,G85,0.25
G95,G27,0.13
G95,G7,0.1
G95,G74,0.25
G95,G82,1
G96,G27,0.25
G96,G65,0.95
G96,G92,0.5
G97,G88,0.99
G98,G19,0.16
G98,G34,0.77
G98,G89,0.1
G99,G10,0.61
G99,G14,0.91
G99,G79,0.11
G99,G93,0.23
