G4,G21,0.170584832760457
G24,G7,0.170214436188179
G7,G24,0.170214436188179
G48,G29,0.170071849569347
G29,G48,0.170071849569347
G95,G74,0.168125203292641
G74,G95,0.168125203292641
G29,G3,0.166907364292123
G3,G29,0.166907364292123
G87,G56,0.165467285752125
G56,G87,0.165467285752125
G65,G19,0.164726584746752
G19,G65,0.164726584746752
G73,G48,0.163544589373506
G48,G73,0.163544589373506
G19,G17,0.16218068799754
G17,G19,0.16218068799754
G71,G10,0.161538042489098
G10,G71,0.161538042489098
G57,G55,0.160425694295151
G55,G57,0.160425694295151
G8,G1,0.15909715144321
G1,G8,0.15909715144321
G5,G1,0.158825231761787
G1,G5,0.158825231761787
G56,G36,0.157645426489519
G36,G56,0.157645426489519
G84,G15,0.15754817452742
G15,G84,0.15754817452742
G57,G54,0.156207583876481
G54,G57,0.156207583876481
G78,G46,0.155113742749249
G46,G78,0.155113742749249
G67,G57,0.153924819895551
G57,G67,0.153924819895551
G100,G59,0.152744983677658
G59,G100,0.152744983677658
G33,G25,0.152562620127411
G25,G33,0.152562620127411
G54,G5,0.149156290200281
G5,G54,0.149156290200281
G29,G4,0.147440565496788
G4,G29,0.147440565496788
G4,G3,0.146543308471018
G3,G4,0.146543308471018
G87,G41,0.140719987190587
G41,G87,0.140719987190587
G55,G26,0.140496418171218
G26,G55,0.140496418171218
G44,G6,0.140480521852418
G6,G44,0.140480521852418
G9,G2,0.139364726126504
G2,G9,0.139364726126504
G74,G62,0.139158166578448
G62,G74,0.139158166578448
G90,G47,0.139025974825278
G47,G90,0.139025974825278
G96,G36,0.138891466150373
G36,G96,0.138891466150373
G95,G27,0.138607984417037
G27,G95,0.138607984417037
G65,G15,0.136961685618236
G15,G65,0.136961685618236
G77,G72,0.135710260443312
G72,G77,0.135710260443312
G4,G2,0.134885121527213
G2,G4,0.134885121527213
G41,G28,0.134866856775597
G28,G41,0.134866856775597
G60,G26,0.134245507037568
G26,G60,0.134245507037568
G72,G54,0.132594666461043
G54,G72,0.132594666461043
G82,G58,0.128179067137789
G58,G82,0.128179067137789
G58,G21,0.128113370979131
G21,G58,0.128113370979131
G71,G3,0.127668138232838
G3,G71,0.127668138232838
G41,G23,0.125643304148828
G23,G41,0.125643304148828
G24,G14,0.125560466379001
G14,G24,0.125560466379001
G83,G8,0.125175720004745
G8,G83,0.125175720004745
G33,G23,0.124788715983147
G23,G33,0.124788715983147
G75,G10,0.124444241767484
G10,G75,0.124444241767484
G83,G1,0.123965272035588
G1,G83,0.123965272035588
G84,G83,0.123954781781903
G83,G84,0.123954781781903
G84,G21,0.123863401637054
G21,G84,0.123863401637054
G50,G49,0.122868638106008
G49,G50,0.122868638106008
G4,G1,0.122736985040329
G1,G4,0.122736985040329
G82,G46,0.121877100668579
G46,G82,0.121877100668579
G75,G61,0.121649995727234
G61,G75,0.121649995727234
G83,G6,0.120877218220968
G6,G83,0.120877218220968
G55,G53,0.120832242003605
G53,G55,0.120832242003605
G50,G43,0.12022905818561
G43,G50,0.12022905818561
G71,G66,0.120220955554398
G66,G71,0.120220955554398
G59,G14,0.120025095867584
G14,G59,0.120025095867584
G33,G19,0.118463235073017
G19,G33,0.118463235073017
G75,G70,0.118408607930946
G70,G75,0.118408607930946
G63,G62,0.118221177754296
G62,G63,0.118221177754296
G29,G1,0.117915172765658
G1,G29,0.117915172765658
G57,G13,0.117780048310063
G13,G57,0.117780048310063
G66,G62,0.114869684299806
G62,G66,0.114869684299806
G30,G15,0.114707363393679
G15,G30,0.114707363393679
G88,G74,0.11461604954873
G74,G88,0.11461604954873
G84,G8,0.114380265994247
G8,G84,0.114380265994247
G76,G56,0.114337209614797
G56,G76,0.114337209614797
G53,G52,0.113629455881354
G52,G53,0.113629455881354
G52,G26,0.113277684471945
G26,G52,0.113277684471945
G7,G3,0.113065892569029
G3,G7,0.113065892569029
G47,G10,0.112723389062092
G10,G47,0.112723389062092
G65,G36,0.112537066681988
G36,G65,0.112537066681988
G48,G22,0.112155941394481
G22,G48,0.112155941394481
G84,G48,0.109878280319884
G48,G84,0.109878280319884
G33,G21,0.10953739078406
G21,G33,0.10953739078406
G55,G40,0.107763265428521
G40,G55,0.107763265428521
G99,G31,0.107631815903011
G31,G99,0.107631815903011
G46,G28,0.107310587712632
G28,G46,0.107310587712632
G29,G21,0.10723051975566
G21,G29,0.10723051975566
G61,G26,0.107119443037648
G26,G61,0.107119443037648
G48,G15,0.106518149160291
G15,G48,0.106518149160291
G72,G61,0.106509429116935
G61,G72,0.106509429116935
G88,G15,0.106067214283979
G15,G88,0.106067214283979
G46,G29,0.104920166925037
G29,G46,0.104920166925037
G89,G71,0.104571367910262
G71,G89,0.104571367910262
G86,G66,0.104565231879717
G66,G86,0.104565231879717
G80,G64,0.104385627322699
G64,G80,0.104385627322699
G18,G10,0.103932269163769
G10,G18,0.103932269163769
G84,G5,0.103849905876771
G5,G84,0.103849905876771
G63,G15,0.103048701253544
G15,G63,0.103048701253544
G55,G25,0.102795534497617
G25,G55,0.102795534497617
G98,G60,0.102368722772031
G60,G98,0.102368722772031
G78,G53,0.101879883224183
G53,G78,0.101879883224183
G82,G69,0.101666026288688
G69,G82,0.101666026288688
G57,G53,0.101595331500975
G53,G57,0.101595331500975
G100,G9,0.101547703103531
G9,G100,0.101547703103531
G90,G69,0.10129928214871
G69,G90,0.10129928214871
G55,G51,0.100752426011207
G51,G55,0.100752426011207
G79,G15,0.100384454363183
G15,G79,0.100384454363183
G72,G7,0.0995928242765821
G7,G72,0.0995928242765821
G99,G19,0.0994219544514632
G19,G99,0.0994219544514632
G50,G25,0.0993938897503402
G25,G50,0.0993938897503402
G54,G25,0.0993665939873624
G25,G54,0.0993665939873624
G87,G70,0.0990030016894604
G70,G87,0.0990030016894604
G48,G46,0.0989491498157195
G46,G48,0.0989491498157195
G53,G47,0.0989020495613993
G47,G53,0.0989020495613993
G59,G41,0.0987289566142074
G41,G59,0.0987289566142074
G94,G45,0.0984578654024846
G45,G94,0.0984578654024846
G92,G15,0.0983336954608075
G15,G92,0.0983336954608075
G61,G57,0.0976297474157358
G57,G61,0.0976297474157358
G46,G26,0.0975780991346187
G26,G46,0.0975780991346187
G82,G60,0.0972429224135221
G60,G82,0.0972429224135221
G70,G3,0.0971872414038905
G3,G70,0.0971872414038905
G5,G2,0.0971535390365019
G2,G5,0.0971535390365019
G84,G3,0.0970080194105619
G3,G84,0.0970080194105619
G59,G57,0.0969553292646718
G57,G59,0.0969553292646718
G79,G78,0.0966982871902474
G78,G79,0.0966982871902474
G67,G56,0.0965979900478178
G56,G67,0.0965979900478178
G39,G24,0.0961143316062558
G24,G39,0.0961143316062558
G36,G23,0.0957252639576986
G23,G36,0.0957252639576986
G81,G18,0.0954275455022434
G18,G81,0.0954275455022434
G19,G14,0.0950480690416292
G14,G19,0.0950480690416292
G83,G70,0.0948889484371088
G70,G83,0.0948889484371088
G88,G13,0.0947044097228212
G13,G88,0.0947044097228212
G77,G28,0.0937152903473789
G28,G77,0.0937152903473789
G72,G14,0.0934254414340429
G14,G72,0.0934254414340429
G14,G9,0.0928604932141998
G9,G14,0.0928604932141998
G68,G7,0.0928300828564685
G7,G68,0.0928300828564685
G64,G2,0.0924913514779838
G2,G64,0.0924913514779838
G99,G94,0.0923778906533249
G94,G99,0.0923778906533249
G79,G77,0.092305639614899
G77,G79,0.092305639614899
G69,G58,0.091625066810018
G58,G69,0.091625066810018
G95,G63,0.0913863774935026
G63,G95,0.0913863774935026
G70,G54,0.0911930301555988
G54,G70,0.0911930301555988
G19,G15,0.0911516048899992
G15,G19,0.0911516048899992
G79,G6,0.0899444616106332
G6,G79,0.0899444616106332
G70,G7,0.0894355967790175
G7,G70,0.0894355967790175
G75,G52,0.0892998456496088
G52,G75,0.0892998456496088
G58,G46,0.08896854624384
G46,G58,0.08896854624384
G57,G23,0.0882010023989119
G23,G57,0.0882010023989119
G87,G77,0.0881881111740829
G77,G87,0.0881881111740829
G87,G85,0.0881278816142869
G85,G87,0.0881278816142869
G82,G34,0.0874188801292448
G34,G82,0.0874188801292448
G87,G18,0.0864750121715886
G18,G87,0.0864750121715886
G2,G1,0.0859901229376901
G1,G2,0.0859901229376901
G39,G22,0.0858773898144361
G22,G39,0.0858773898144361
G82,G18,0.0857953582742769
G18,G82,0.0857953582742769
G63,G21,0.0857898051246297
G21,G63,0.0857898051246297
G48,G43,0.0854924637234569
G43,G48,0.0854924637234569
G95,G8,0.085349335272027
G8,G95,0.085349335272027
G78,G14,0.0849772690655096
G14,G78,0.0849772690655096
G59,G50,0.0842563311256489
G50,G59,0.0842563311256489
G54,G52,0.0838283486491337
G52,G54,0.0838283486491337
G75,G46,0.0837444372813675
G46,G75,0.0837444372813675
G42,G18,0.0835872535454208
G18,G42,0.0835872535454208
G59,G56,0.0829529605733538
G56,G59,0.0829529605733538
G71,G23,0.0825944079630791
G23,G71,0.0825944079630791
G46,G20,0.0817732164602453
G20,G46,0.0817732164602453
G44,G36,0.0816926384493937
G36,G44,0.0816926384493937
G21,G19,0.0816488422075988
G19,G21,0.0816488422075988
G78,G65,0.0815989552650265
G65,G78,0.0815989552650265
G54,G1,0.0806123484316429
G1,G54,0.0806123484316429
G69,G52,0.0804997420267735
G52,G69,0.0804997420267735
G71,G31,0.0804166379557276
G31,G71,0.0804166379557276
G98,G19,0.0802537834623386
G19,G98,0.0802537834623386
G94,G90,0.0802121259347092
G90,G94,0.0802121259347092
G53,G7,0.0801999677541407
G7,G53,0.0801999677541407
G87,G50,0.0801647791023068
G50,G87,0.0801647791023068
G87,G67,0.0799266603419919
G67,G87,0.0799266603419919
G92,G47,0.0798851843417582
G47,G92,0.0798851843417582
G100,G23,0.0797673477405514
G23,G100,0.0797673477405514
G97,G23,0.0791130236654359
G23,G97,0.0791130236654359
G63,G33,0.0789534699546813
G33,G63,0.0789534699546813
G96,G70,0.0789117996686453
G70,G96,0.0789117996686453
G55,G15,0.0785961311257294
G15,G55,0.0785961311257294
G48,G44,0.0785882024681581
G44,G48,0.0785882024681581
G38,G23,0.0785518353912115
G23,G38,0.0785518353912115
G23,G21,0.0785163505338373
G21,G23,0.0785163505338373
G93,G14,0.0784582185604327
G14,G93,0.0784582185604327
G70,G29,0.0782184145046498
G29,G70,0.0782184145046498
G15,G6,0.0776105258112391
G6,G15,0.0776105258112391
G37,G33,0.0774334419671883
G33,G37,0.0774334419671883
G65,G25,0.0763104338035889
G25,G65,0.0763104338035889
G58,G32,0.0760703757301296
G32,G58,0.0760703757301296
G73,G6,0.0759998971223131
G6,G73,0.0759998971223131
G74,G7,0.075908578716591
G7,G74,0.075908578716591
G33,G13,0.0755953873924328
G13,G33,0.0755953873924328
G54,G26,0.0751717977385814
G26,G54,0.0751717977385814
G82,G63,0.0750854692714635
G63,G82,0.0750854692714635
G94,G85,0.0745950924573992
G85,G94,0.0745950924573992
G58,G29,0.0745367036004677
G29,G58,0.0745367036004677
G86,G12,0.074387327985416
G12,G86,0.074387327985416
G85,G70,0.0741054543009882
G70,G85,0.0741054543009882
G17,G13,0.0740216774204275
G13,G17,0.0740216774204275
G94,G57,0.073729834579056
G57,G94,0.073729834579056
G75,G26,0.0735636328436151
G26,G75,0.0735636328436151
G59,G26,0.0730717294850754
G26,G59,0.0730717294850754
G100,G35,0.0730312180222466
G35,G100,0.0730312180222466
G99,G30,0.072814603148085
G30,G99,0.072814603148085
G67,G11,0.0723122973629789
G11,G67,0.0723122973629789
G94,G54,0.0722438445920334
G54,G94,0.0722438445920334
G70,G8,0.0719133155642611
G8,G70,0.0719133155642611
G83,G28,0.0718207291622492
G28,G83,0.0718207291622492
G94,G74,0.0714750497355786
G74,G94,0.0714750497355786
G84,G70,0.0709187172398953
G70,G84,0.0709187172398953
G84,G46,0.0707951494663841
G46,G84,0.0707951494663841
G99,G61,0.0706959449002918
G61,G99,0.0706959449002918
G78,G20,0.0705147593930026
G20,G78,0.0705147593930026
G67,G26,0.0704514778582029
G26,G67,0.0704514778582029
G72,G71,0.0703721002373689
G71,G72,0.0703721002373689
G33,G15,0.0701469156231727
G15,G33,0.0701469156231727
G39,G15,0.0698191406793791
G15,G39,0.0698191406793791
G78,G58,0.0697315431253636
G58,G78,0.0697315431253636
G97,G88,0.0695470588307945
G88,G97,0.0695470588307945
G72,G30,0.0693773225084886
G30,G72,0.0693773225084886
G56,G39,0.0689220274200798
G39,G56,0.0689220274200798
G83,G5,0.0689119366549106
G5,G83,0.0689119366549106
G55,G47,0.06887024183363
G47,G55,0.06887024183363
G15,G10,0.0687741092970851
G10,G15,0.0687741092970851
G65,G5,0.0686661641893608
G5,G65,0.0686661641893608
G95,G3,0.0686629827400313
G3,G95,0.0686629827400313
G61,G55,0.0685251688363996
G55,G61,0.0685251688363996
G63,G31,0.0681830676734804
G31,G63,0.0681830676734804
G6,G4,0.0681784721072999
G4,G6,0.0681784721072999
G57,G39,0.0681630731937106
G39,G57,0.0681630731937106
G31,G17,0.0679503354952007
G17,G31,0.0679503354952007
G34,G13,0.0679287887511952
G13,G34,0.0679287887511952
G98,G50,0.0679004465527125
G50,G98,0.0679004465527125
G82,G7,0.0676037625893875
G7,G82,0.0676037625893875
G82,G39,0.067449382470998
G39,G82,0.067449382470998
G37,G19,0.0672406113934358
G19,G37,0.0672406113934358
G96,G19,0.0672233875851917
G19,G96,0.0672233875851917
G88,G10,0.0672130163597687
G10,G88,0.0672130163597687
G54,G4,0.0667472196149917
G4,G54,0.0667472196149917
G85,G8,0.0666333359691334
G8,G85,0.0666333359691334
G52,G13,0.0663004054810774
G13,G52,0.0663004054810774
G95,G69,0.0662016057224964
G69,G95,0.0662016057224964
G33,G29,0.0659382067236857
G29,G33,0.0659382067236857
G56,G40,0.0657634002389198
G40,G56,0.0657634002389198
G70,G62,0.0655490988388254
G62,G70,0.0655490988388254
G69,G15,0.0652876734574831
G15,G69,0.0652876734574831
G60,G45,0.0652860752150549
G45,G60,0.0652860752150549
G43,G4,0.0651666087785027
G4,G43,0.0651666087785027
G99,G54,0.0648630081070166
G54,G99,0.0648630081070166
G71,G34,0.0647935848774841
G34,G71,0.0647935848774841
G11,G5,0.0647293227915088
G5,G11,0.0647293227915088
G82,G27,0.0646274725469747
G27,G82,0.0646274725469747
G55,G14,0.0645633829709411
G14,G55,0.0645633829709411
G62,G12,0.0645356693450116
G12,G62,0.0645356693450116
G75,G54,0.0644907829027597
G54,G75,0.0644907829027597
G87,G12,0.063823238735033
G12,G87,0.063823238735033
G51,G36,0.0638065200936559
G36,G51,0.0638065200936559
G86,G21,0.063790304594216
G21,G86,0.063790304594216
G46,G11,0.0632769204496228
G11,G46,0.0632769204496228
G81,G34,0.0631825232987192
G34,G81,0.0631825232987192
G94,G78,0.0631673104987631
G78,G94,0.0631673104987631
G70,G21,0.0631334647035278
G21,G70,0.0631334647035278
G18,G7,0.0631296575758397
G7,G18,0.0631296575758397
G82,G23,0.0629573588311938
G23,G82,0.0629573588311938
G25,G8,0.0629120093796548
G8,G25,0.0629120093796548
G77,G43,0.0625795709563027
G43,G77,0.0625795709563027
G8,G7,0.0619707472645428
G7,G8,0.0619707472645428
G69,G14,0.0619656544277484
G14,G69,0.0619656544277484
G99,G78,0.0617577331146176
G78,G99,0.0617577331146176
G46,G42,0.0616202558691635
G42,G46,0.0616202558691635
G69,G64,0.0615824203274182
G64,G69,0.0615824203274182
G94,G52,0.0615741312551985
G52,G94,0.0615741312551985
G94,G63,0.0615647455555777
G63,G94,0.0615647455555777
G25,G11,0.0614852597864839
G11,G25,0.0614852597864839
G95,G62,0.0614792931874977
G62,G95,0.0614792931874977
G98,G65,0.0614740416089417
G65,G98,0.0614740416089417
G83,G73,0.0613773621779157
G73,G83,0.0613773621779157
G67,G46,0.0610934096392541
G46,G67,0.0610934096392541
G16,G5,0.0609956801238728
G5,G16,0.0609956801238728
G31,G10,0.0609636907584888
G10,G31,0.0609636907584888
G19,G18,0.0606566197152789
G18,G19,0.0606566197152789
G58,G19,0.0606227848077101
G19,G58,0.0606227848077101
G100,G55,0.0605877632982236
G55,G100,0.0605877632982236
G67,G13,0.0604592257226358
G13,G67,0.0604592257226358
G53,G9,0.0604063800210514
G9,G53,0.0604063800210514
G86,G10,0.0603621472275321
G10,G86,0.0603621472275321
G58,G13,0.0599011359161206
G13,G58,0.0599011359161206
G51,G18,0.059899974428461
G18,G51,0.059899974428461
G37,G14,0.0597664241494835
G14,G37,0.0597664241494835
G28,G26,0.0597205983842762
G26,G28,0.0597205983842762
G58,G33,0.0595820923926465
G33,G58,0.0595820923926465
G21,G8,0.0592870971584067
G8,G21,0.0592870971584067
G82,G24,0.0591974600960209
G24,G82,0.0591974600960209
G66,G39,0.0591663032240021
G39,G66,0.0591663032240021
G95,G26,0.0591082395253094
G26,G95,0.0591082395253094
G45,G23,0.0590721767798326
G23,G45,0.0590721767798326
G9,G8,0.0590301122218448
G8,G9,0.0590301122218448
G48,G4,0.0589779501329928
G4,G48,0.0589779501329928
G44,G30,0.0589001781461762
G30,G44,0.0589001781461762
G18,G8,0.0587223361714554
G8,G18,0.0587223361714554
G68,G47,0.0586009197103139
G47,G68,0.0586009197103139
G55,G41,0.0585896351709446
G41,G55,0.0585896351709446
G74,G28,0.058554993704212
G28,G74,0.058554993704212
G60,G50,0.0585510277155772
G50,G60,0.0585510277155772
G10,G8,0.0584888176338378
G8,G10,0.0584888176338378
G55,G10,0.0583904454784703
G10,G55,0.0583904454784703
G95,G4,0.0579980277472407
G4,G95,0.0579980277472407
G68,G50,0.0579270912726272
G50,G68,0.0579270912726272
G82,G31,0.0578156200649984
G31,G82,0.0578156200649984
G100,G41,0.057619482844986
G41,G100,0.057619482844986
G78,G63,0.057302264049658
G63,G78,0.057302264049658
G62,G43,0.0571728804020283
G43,G62,0.0571728804020283
G91,G43,0.0571262492602351
G43,G91,0.0571262492602351
G26,G18,0.0571216031658042
G18,G26,0.0571216031658042
G82,G78,0.0571105265295654
G78,G82,0.0571105265295654
G36,G19,0.0570280323533831
G19,G36,0.0570280323533831
G56,G55,0.0570198849807483
G55,G56,0.0570198849807483
G60,G55,0.0568434679515275
G55,G60,0.0568434679515275
G68,G66,0.0568032011364973
G66,G68,0.0568032011364973
G95,G34,0.0566728024008721
G34,G95,0.0566728024008721
G40,G27,0.0566063129346206
G27,G40,0.0566063129346206
G23,G13,0.0564229368995232
G13,G23,0.0564229368995232
G62,G20,0.0564079302793985
G20,G62,0.0564079302793985
G84,G82,0.0562945600727088
G82,G84,0.0562945600727088
G48,G6,0.0562683770764639
G6,G48,0.0562683770764639
G60,G1,0.0560841742663878
G1,G60,0.0560841742663878
G83,G41,0.0559416695939651
G41,G83,0.0559416695939651
G62,G21,0.0558893538705552
G21,G62,0.0558893538705552
G73,G18,0.0558778609123728
G18,G73,0.0558778609123728
G67,G33,0.0557627861756387
G33,G67,0.0557627861756387
G79,G18,0.0557470938660222
G18,G79,0.0557470938660222
G17,G10,0.0556325053622692
G10,G17,0.0556325053622692
G100,G22,0.0554014034781269
G22,G100,0.0554014034781269
G31,G23,0.0551793615547338
G23,G31,0.0551793615547338
G85,G5,0.0548744875646857
G5,G85,0.0548744875646857
G78,G62,0.0545436241613923
G62,G78,0.0545436241613923
G68,G23,0.0541873577028558
G23,G68,0.0541873577028558
G88,G68,0.0541798782695667
G68,G88,0.0541798782695667
G98,G62,0.054130291670417
G62,G98,0.054130291670417
G55,G52,0.0540814327384477
G52,G55,0.0540814327384477
G64,G23,0.0537999525459929
G23,G64,0.0537999525459929
G44,G38,0.0537944577364597
G38,G44,0.0537944577364597
G37,G36,0.0535579572305686
G36,G37,0.0535579572305686
G60,G46,0.0535535253220026
G46,G60,0.0535535253220026
G31,G28,0.053495003056542
G28,G31,0.053495003056542
G30,G23,0.0534183413193456
G23,G30,0.0534183413193456
G53,G14,0.0533325226985694
G14,G53,0.0533325226985694
G41,G13,0.053321360743329
G13,G41,0.053321360743329
G38,G15,0.0532753724999789
G15,G38,0.0532753724999789
G69,G45,0.0532425205950126
G45,G69,0.0532425205950126
G95,G18,0.0532105187049545
G18,G95,0.0532105187049545
G49,G5,0.0531954389228963
G5,G49,0.0531954389228963
G80,G62,0.0531431535588304
G62,G80,0.0531431535588304
G41,G40,0.0529647449312409
G40,G41,0.0529647449312409
G60,G34,0.0529455975339247
G34,G60,0.0529455975339247
G65,G13,0.0528245386061702
G13,G65,0.0528245386061702
G10,G3,0.0527742407070931
G3,G10,0.0527742407070931
G33,G2,0.0526182857683481
G2,G33,0.0526182857683481
G46,G31,0.052461306246986
G31,G46,0.052461306246986
G25,G23,0.0524440890440161
G23,G25,0.0524440890440161
G40,G25,0.0523770299025823
G25,G40,0.0523770299025823
G98,G1,0.0521521667901676
G1,G98,0.0521521667901676
G62,G23,0.0521481103864275
G23,G62,0.0521481103864275
G83,G47,0.0520415502755945
G47,G83,0.0520415502755945
G42,G38,0.0519833250856007
G38,G42,0.0519833250856007
G90,G67,0.0519358127021106
G67,G90,0.0519358127021106
G43,G24,0.0517921063938199
G24,G43,0.0517921063938199
G43,G21,0.051761393792396
G21,G43,0.051761393792396
G25,G12,0.0516860218991653
G12,G25,0.0516860218991653
G84,G33,0.0516778105911112
G33,G84,0.0516778105911112
G50,G14,0.0516051684769957
G14,G50,0.0516051684769957
G96,G65,0.0511434857856252
G65,G96,0.0511434857856252
G67,G59,0.0511339907130898
G59,G67,0.0511339907130898
G60,G38,0.0511268855026627
G38,G60,0.0511268855026627
G95,G23,0.0509615957091064
G23,G95,0.0509615957091064
G95,G84,0.0508190751616969
G84,G95,0.0508190751616969
G13,G11,0.0506210505580331
G11,G13,0.0506210505580331
G90,G46,0.0505991943406687
G46,G90,0.0505991943406687
G88,G28,0.0504705556957843
G28,G88,0.0504705556957843
G58,G28,0.0504392545295078
G28,G58,0.0504392545295078
G55,G50,0.05013589676062
G50,G55,0.05013589676062
G97,G13,0.0499994207136987
G13,G97,0.0499994207136987
G90,G20,0.0499212349692809
G20,G90,0.0499212349692809
G41,G33,0.0498690530689091
G33,G41,0.0498690530689091
G87,G59,0.0496511578886763
G59,G87,0.0496511578886763
G59,G22,0.0495431482828888
G22,G59,0.0495431482828888
G64,G58,0.0495421178055959
G58,G64,0.0495421178055959
G76,G36,0.049423977939926
G36,G76,0.049423977939926
G71,G6,0.0493796631075911
G6,G71,0.0493796631075911
G84,G24,0.0493590495073982
G24,G84,0.0493590495073982
G63,G43,0.049351317081045
G43,G63,0.049351317081045
G90,G76,0.0493446864329674
G76,G90,0.0493446864329674
G23,G8,0.0493269414494413
G8,G23,0.0493269414494413
G92,G26,0.0493100218295179
G26,G92,0.0493100218295179
G36,G27,0.0492759550921834
G27,G36,0.0492759550921834
G27,G18,0.0490951815231584
G18,G27,0.0490951815231584
G42,G20,0.0488061779760574
G20,G42,0.0488061779760574
G43,G6,0.0486638916650355
G6,G43,0.0486638916650355
G58,G35,0.0486078973098052
G35,G58,0.0486078973098052
G90,G36,0.0485951636537131
G36,G90,0.0485951636537131
G79,G69,0.0482579621038586
G69,G79,0.0482579621038586
G42,G23,0.0480421376013244
G23,G42,0.0480421376013244
G67,G27,0.0478587591293868
G27,G67,0.0478587591293868
G78,G5,0.0478556098714035
G5,G78,0.0478556098714035
G68,G39,0.0478263191402592
G39,G68,0.0478263191402592
G49,G48,0.0475763354786808
G48,G49,0.0475763354786808
G78,G19,0.0475426584158627
G19,G78,0.0475426584158627
G28,G23,0.0474615522102343
G23,G28,0.0474615522102343
G99,G14,0.047429358373751
G14,G99,0.047429358373751
G36,G35,0.0473464949056039
G35,G36,0.0473464949056039
G71,G39,0.0472399373355078
G39,G71,0.0472399373355078
G50,G23,0.0472105924893903
G23,G50,0.0472105924893903
G61,G53,0.0471821614372459
G53,G61,0.0471821614372459
G53,G40,0.0471484691835406
G40,G53,0.0471484691835406
G18,G13,0.0468881482166587
G13,G18,0.0468881482166587
G43,G33,0.0466549638579927
